ds,product_name,y,region
2025-10-05,Bosch Series 6 Espresso Machine,98.15,Germany_DE
2025-10-06,Bosch Series 6 Espresso Machine,317.5,Germany_DE
2025-10-07,Bosch Series 6 Espresso Machine,253.5,Germany_DE
2025-10-08,Bosch Series 6 Espresso Machine,270.87,Germany_DE
2025-10-09,Bosch Series 6 Espresso Machine,276.18,Germany_DE
2025-10-10,Bosch Series 6 Espresso Machine,318.43,Germany_DE
2025-10-11,Bosch Series 6 Espresso Machine,351.44,Germany_DE
2025-10-12,Bosch Series 6 Espresso Machine,137.41,Germany_DE
2025-10-13,Bosch Series 6 Espresso Machine,307.07,Germany_DE
2025-10-14,Bosch Series 6 Espresso Machine,280.71,Germany_DE
2025-10-15,Bosch Series 6 Espresso Machine,264.1,Germany_DE
2025-10-16,Bosch Series 6 Espresso Machine,285.96,Germany_DE
2025-10-17,Bosch Series 6 Espresso Machine,319.31,Germany_DE
2025-10-18,Bosch Series 6 Espresso Machine,377.92,Germany_DE
2025-10-19,Bosch Series 6 Espresso Machine,167.65,Germany_DE
2025-10-20,Bosch Series 6 Espresso Machine,296.01,Germany_DE
2025-10-21,Bosch Series 6 Espresso Machine,316.23,Germany_DE
2025-10-22,Bosch Series 6 Espresso Machine,296.71,Germany_DE
2025-10-23,Bosch Series 6 Espresso Machine,283.43,Germany_DE
2025-10-24,Bosch Series 6 Espresso Machine,326.69,Germany_DE
2025-10-25,Bosch Series 6 Espresso Machine,400.05,Germany_DE
2025-10-26,Bosch Series 6 Espresso Machine,147.72,Germany_DE
2025-10-27,Bosch Series 6 Espresso Machine,312.61,Germany_DE
2025-10-28,Bosch Series 6 Espresso Machine,315.83,Germany_DE
2025-10-29,Bosch Series 6 Espresso Machine,314.51,Germany_DE
2025-10-30,Bosch Series 6 Espresso Machine,272.17,Germany_DE
2025-10-31,Bosch Series 6 Espresso Machine,287.39,Germany_DE
2025-11-01,Bosch Series 6 Espresso Machine,388.78,Germany_DE
2025-11-02,Bosch Series 6 Espresso Machine,135.32,Germany_DE
2025-11-03,Bosch Series 6 Espresso Machine,285.67,Germany_DE
2025-11-04,Bosch Series 6 Espresso Machine,290.72,Germany_DE
2025-11-05,Bosch Series 6 Espresso Machine,311.91,Germany_DE
2025-11-06,Bosch Series 6 Espresso Machine,316.16,Germany_DE
2025-11-07,Bosch Series 6 Espresso Machine,307.33,Germany_DE
2025-11-08,Bosch Series 6 Espresso Machine,400.75,Germany_DE
2025-11-09,Bosch Series 6 Espresso Machine,183.91,Germany_DE
2025-11-10,Bosch Series 6 Espresso Machine,308.91,Germany_DE
2025-11-11,Bosch Series 6 Espresso Machine,330.65,Germany_DE
2025-11-12,Bosch Series 6 Espresso Machine,301.71,Germany_DE
2025-11-13,Bosch Series 6 Espresso Machine,322.57,Germany_DE
2025-11-14,Bosch Series 6 Espresso Machine,342.35,Germany_DE
2025-11-15,Bosch Series 6 Espresso Machine,365.37,Germany_DE
2025-11-16,Bosch Series 6 Espresso Machine,153.7,Germany_DE
2025-11-17,Bosch Series 6 Espresso Machine,331.14,Germany_DE
2025-11-18,Bosch Series 6 Espresso Machine,344.81,Germany_DE
2025-11-19,Bosch Series 6 Espresso Machine,325.92,Germany_DE
2025-11-20,Bosch Series 6 Espresso Machine,324.16,Germany_DE
2025-11-21,Bosch Series 6 Espresso Machine,356.72,Germany_DE
2025-11-22,Bosch Series 6 Espresso Machine,452.13,Germany_DE
2025-11-23,Bosch Series 6 Espresso Machine,158.64,Germany_DE
2025-11-24,Bosch Series 6 Espresso Machine,330.92,Germany_DE
2025-11-25,Bosch Series 6 Espresso Machine,337.18,Germany_DE
2025-11-26,Bosch Series 6 Espresso Machine,365.76,Germany_DE
2025-11-27,Bosch Series 6 Espresso Machine,350.12,Germany_DE
2025-11-28,Bosch Series 6 Espresso Machine,332.16,Germany_DE
2025-11-29,Bosch Series 6 Espresso Machine,440.88,Germany_DE
2025-11-30,Bosch Series 6 Espresso Machine,148.26,Germany_DE
2025-12-01,Bosch Series 6 Espresso Machine,557.97,Germany_DE
2025-12-02,Bosch Series 6 Espresso Machine,553.0,Germany_DE
2025-12-03,Bosch Series 6 Espresso Machine,565.82,Germany_DE
2025-12-04,Bosch Series 6 Espresso Machine,540.19,Germany_DE
2025-12-05,Bosch Series 6 Espresso Machine,547.15,Germany_DE
2025-12-06,Bosch Series 6 Espresso Machine,637.28,Germany_DE
2025-12-07,Bosch Series 6 Espresso Machine,373.48,Germany_DE
2025-12-08,Bosch Series 6 Espresso Machine,537.14,Germany_DE
2025-12-09,Bosch Series 6 Espresso Machine,514.35,Germany_DE
2025-12-10,Bosch Series 6 Espresso Machine,570.59,Germany_DE
2025-12-11,Bosch Series 6 Espresso Machine,510.37,Germany_DE
2025-12-12,Bosch Series 6 Espresso Machine,596.09,Germany_DE
2025-12-13,Bosch Series 6 Espresso Machine,622.55,Germany_DE
2025-12-14,Bosch Series 6 Espresso Machine,437.42,Germany_DE
2025-12-15,Bosch Series 6 Espresso Machine,542.06,Germany_DE
2025-12-16,Bosch Series 6 Espresso Machine,573.04,Germany_DE
2025-12-17,Bosch Series 6 Espresso Machine,548.39,Germany_DE
2025-12-18,Bosch Series 6 Espresso Machine,598.53,Germany_DE
2025-12-19,Bosch Series 6 Espresso Machine,567.55,Germany_DE
2025-12-20,Bosch Series 6 Espresso Machine,690.57,Germany_DE
2025-12-21,Bosch Series 6 Espresso Machine,420.25,Germany_DE
2025-12-22,Bosch Series 6 Espresso Machine,378.63,Germany_DE
2025-12-23,Bosch Series 6 Espresso Machine,385.53,Germany_DE
2025-12-24,Bosch Series 6 Espresso Machine,364.27,Germany_DE
2025-12-25,Bosch Series 6 Espresso Machine,350.89,Germany_DE
2025-12-26,Bosch Series 6 Espresso Machine,352.11,Germany_DE
2025-12-27,Bosch Series 6 Espresso Machine,481.61,Germany_DE
2025-12-28,Bosch Series 6 Espresso Machine,220.47,Germany_DE
2025-12-29,Bosch Series 6 Espresso Machine,340.18,Germany_DE
2025-12-30,Bosch Series 6 Espresso Machine,395.01,Germany_DE
2025-12-31,Bosch Series 6 Espresso Machine,362.03,Germany_DE
2026-01-01,Bosch Series 6 Espresso Machine,364.85,Germany_DE
2026-01-02,Bosch Series 6 Espresso Machine,388.87,Germany_DE
2026-01-03,Bosch Series 6 Espresso Machine,474.16,Germany_DE
2026-01-04,Bosch Series 6 Espresso Machine,244.26,Germany_DE
2026-01-05,Bosch Series 6 Espresso Machine,434.13,Germany_DE
2026-01-06,Bosch Series 6 Espresso Machine,388.73,Germany_DE
2026-01-07,Bosch Series 6 Espresso Machine,376.76,Germany_DE
2026-01-08,Bosch Series 6 Espresso Machine,403.22,Germany_DE
2026-01-09,Bosch Series 6 Espresso Machine,385.73,Germany_DE
2026-01-10,Bosch Series 6 Espresso Machine,504.14,Germany_DE
2026-01-11,Bosch Series 6 Espresso Machine,259.61,Germany_DE
2026-01-12,Bosch Series 6 Espresso Machine,405.42,Germany_DE
2026-01-13,Bosch Series 6 Espresso Machine,408.88,Germany_DE
2026-01-14,Bosch Series 6 Espresso Machine,413.21,Germany_DE
2026-01-15,Bosch Series 6 Espresso Machine,442.92,Germany_DE
2026-01-16,Bosch Series 6 Espresso Machine,407.52,Germany_DE
2026-01-17,Bosch Series 6 Espresso Machine,517.53,Germany_DE
2026-01-18,Bosch Series 6 Espresso Machine,281.91,Germany_DE
2026-01-19,Bosch Series 6 Espresso Machine,426.78,Germany_DE
2026-01-20,Bosch Series 6 Espresso Machine,411.77,Germany_DE
2026-01-21,Bosch Series 6 Espresso Machine,438.54,Germany_DE
2026-01-22,Bosch Series 6 Espresso Machine,404.64,Germany_DE
2026-01-23,Bosch Series 6 Espresso Machine,419.08,Germany_DE
2026-01-24,Bosch Series 6 Espresso Machine,510.53,Germany_DE
2026-01-25,Bosch Series 6 Espresso Machine,287.01,Germany_DE
2026-01-26,Bosch Series 6 Espresso Machine,452.0,Germany_DE
2026-01-27,Bosch Series 6 Espresso Machine,434.19,Germany_DE
2026-01-28,Bosch Series 6 Espresso Machine,432.73,Germany_DE
2026-01-29,Bosch Series 6 Espresso Machine,415.22,Germany_DE
2026-01-30,Bosch Series 6 Espresso Machine,420.15,Germany_DE
2026-01-31,Bosch Series 6 Espresso Machine,512.6,Germany_DE
2026-02-01,Bosch Series 6 Espresso Machine,242.39,Germany_DE
2026-02-02,Bosch Series 6 Espresso Machine,430.75,Germany_DE
2026-02-03,Bosch Series 6 Espresso Machine,434.04,Germany_DE
2026-02-04,Bosch Series 6 Espresso Machine,484.87,Germany_DE
2026-02-05,Bosch Series 6 Espresso Machine,474.08,Germany_DE
2026-02-06,Bosch Series 6 Espresso Machine,455.32,Germany_DE
2026-02-07,Bosch Series 6 Espresso Machine,588.08,Germany_DE
2026-02-08,Bosch Series 6 Espresso Machine,323.57,Germany_DE
2026-02-09,Bosch Series 6 Espresso Machine,408.14,Germany_DE
2026-02-10,Bosch Series 6 Espresso Machine,470.98,Germany_DE
2026-02-11,Bosch Series 6 Espresso Machine,465.17,Germany_DE
2026-02-12,Bosch Series 6 Espresso Machine,446.46,Germany_DE
2026-02-13,Bosch Series 6 Espresso Machine,425.23,Germany_DE
2026-02-14,Bosch Series 6 Espresso Machine,567.51,Germany_DE
2026-02-15,Bosch Series 6 Espresso Machine,263.27,Germany_DE
2026-02-16,Bosch Series 6 Espresso Machine,456.86,Germany_DE
2026-02-17,Bosch Series 6 Espresso Machine,446.17,Germany_DE
2026-02-18,Bosch Series 6 Espresso Machine,434.53,Germany_DE
2026-02-19,Bosch Series 6 Espresso Machine,484.67,Germany_DE
2026-02-20,Bosch Series 6 Espresso Machine,461.23,Germany_DE
2026-02-21,Bosch Series 6 Espresso Machine,567.48,Germany_DE
2026-02-22,Bosch Series 6 Espresso Machine,331.29,Germany_DE
2026-02-23,Bosch Series 6 Espresso Machine,465.27,Germany_DE
2026-02-24,Bosch Series 6 Espresso Machine,475.56,Germany_DE
2026-02-25,Bosch Series 6 Espresso Machine,483.92,Germany_DE
2026-02-26,Bosch Series 6 Espresso Machine,479.99,Germany_DE
2026-02-27,Bosch Series 6 Espresso Machine,475.41,Germany_DE
2026-02-28,Bosch Series 6 Espresso Machine,607.16,Germany_DE
2026-03-01,Bosch Series 6 Espresso Machine,345.33,Germany_DE
2026-03-02,Bosch Series 6 Espresso Machine,470.95,Germany_DE
2026-03-03,Bosch Series 6 Espresso Machine,455.42,Germany_DE
2026-03-04,Bosch Series 6 Espresso Machine,487.32,Germany_DE
2026-03-05,Bosch Series 6 Espresso Machine,479.77,Germany_DE
2026-03-06,Bosch Series 6 Espresso Machine,510.53,Germany_DE
2026-03-07,Bosch Series 6 Espresso Machine,597.76,Germany_DE
2026-03-08,Bosch Series 6 Espresso Machine,342.14,Germany_DE
2026-03-09,Bosch Series 6 Espresso Machine,479.14,Germany_DE
2026-03-10,Bosch Series 6 Espresso Machine,462.17,Germany_DE
2026-03-11,Bosch Series 6 Espresso Machine,476.51,Germany_DE
2026-03-12,Bosch Series 6 Espresso Machine,490.76,Germany_DE
2026-03-13,Bosch Series 6 Espresso Machine,447.37,Germany_DE
2026-03-14,Bosch Series 6 Espresso Machine,608.31,Germany_DE
2026-03-15,Bosch Series 6 Espresso Machine,373.5,Germany_DE
2026-03-16,Bosch Series 6 Espresso Machine,445.13,Germany_DE
2026-03-17,Bosch Series 6 Espresso Machine,456.67,Germany_DE
2026-03-18,Bosch Series 6 Espresso Machine,489.89,Germany_DE
2026-03-19,Bosch Series 6 Espresso Machine,474.25,Germany_DE
2026-03-20,Bosch Series 6 Espresso Machine,491.69,Germany_DE
2026-03-21,Bosch Series 6 Espresso Machine,586.39,Germany_DE
2026-03-22,Bosch Series 6 Espresso Machine,315.88,Germany_DE
2026-03-23,Bosch Series 6 Espresso Machine,513.83,Germany_DE
2026-03-24,Bosch Series 6 Espresso Machine,497.84,Germany_DE
2026-03-25,Bosch Series 6 Espresso Machine,477.81,Germany_DE
2026-03-26,Bosch Series 6 Espresso Machine,519.54,Germany_DE
2026-03-27,Bosch Series 6 Espresso Machine,479.69,Germany_DE
2026-03-28,Bosch Series 6 Espresso Machine,566.21,Germany_DE
2026-03-29,Bosch Series 6 Espresso Machine,343.08,Germany_DE
2026-03-30,Bosch Series 6 Espresso Machine,498.02,Germany_DE
2026-03-31,Bosch Series 6 Espresso Machine,501.91,Germany_DE
2026-04-01,Bosch Series 6 Espresso Machine,505.49,Germany_DE
2026-04-02,Bosch Series 6 Espresso Machine,502.16,Germany_DE
2026-04-03,Bosch Series 6 Espresso Machine,501.59,Germany_DE
2026-04-04,Bosch Series 6 Espresso Machine,581.63,Germany_DE
2026-04-05,Bosch Series 6 Espresso Machine,327.69,Germany_DE
2026-04-06,Bosch Series 6 Espresso Machine,507.53,Germany_DE
2026-04-07,Bosch Series 6 Espresso Machine,497.7,Germany_DE
2026-04-08,Bosch Series 6 Espresso Machine,509.37,Germany_DE
2026-04-09,Bosch Series 6 Espresso Machine,458.92,Germany_DE
2026-04-10,Bosch Series 6 Espresso Machine,483.13,Germany_DE
2026-04-11,Bosch Series 6 Espresso Machine,632.15,Germany_DE
2026-04-12,Bosch Series 6 Espresso Machine,353.09,Germany_DE
2026-04-13,Bosch Series 6 Espresso Machine,499.16,Germany_DE
2026-04-14,Bosch Series 6 Espresso Machine,507.4,Germany_DE
2026-04-15,Bosch Series 6 Espresso Machine,537.38,Germany_DE
2026-04-16,Bosch Series 6 Espresso Machine,533.11,Germany_DE
2026-04-17,Bosch Series 6 Espresso Machine,461.48,Germany_DE
2026-04-18,Bosch Series 6 Espresso Machine,569.55,Germany_DE
2026-04-19,Bosch Series 6 Espresso Machine,309.37,Germany_DE
2026-04-20,Bosch Series 6 Espresso Machine,477.75,Germany_DE
2026-04-21,Bosch Series 6 Espresso Machine,493.62,Germany_DE
2026-04-22,Bosch Series 6 Espresso Machine,497.16,Germany_DE
2026-04-23,Bosch Series 6 Espresso Machine,461.5,Germany_DE
2026-04-24,Bosch Series 6 Espresso Machine,454.52,Germany_DE
2026-04-25,Bosch Series 6 Espresso Machine,577.11,Germany_DE
2026-04-26,Bosch Series 6 Espresso Machine,358.45,Germany_DE
2026-04-27,Bosch Series 6 Espresso Machine,512.83,Germany_DE
2026-04-28,Bosch Series 6 Espresso Machine,524.82,Germany_DE
2026-04-29,Bosch Series 6 Espresso Machine,489.71,Germany_DE
2026-04-30,Bosch Series 6 Espresso Machine,506.55,Germany_DE
2026-05-01,Bosch Series 6 Espresso Machine,509.8,Germany_DE
2026-05-02,Bosch Series 6 Espresso Machine,580.05,Germany_DE
2026-05-03,Bosch Series 6 Espresso Machine,345.32,Germany_DE
2026-05-04,Bosch Series 6 Espresso Machine,501.49,Germany_DE
2026-05-05,Bosch Series 6 Espresso Machine,469.66,Germany_DE
2026-05-06,Bosch Series 6 Espresso Machine,520.19,Germany_DE
2026-05-07,Bosch Series 6 Espresso Machine,486.07,Germany_DE
2026-05-08,Bosch Series 6 Espresso Machine,488.06,Germany_DE
2026-05-09,Bosch Series 6 Espresso Machine,567.62,Germany_DE
2026-05-10,Bosch Series 6 Espresso Machine,318.41,Germany_DE
2026-05-11,Bosch Series 6 Espresso Machine,440.69,Germany_DE
2026-05-12,Bosch Series 6 Espresso Machine,485.12,Germany_DE
2026-05-13,Bosch Series 6 Espresso Machine,533.51,Germany_DE
2026-05-14,Bosch Series 6 Espresso Machine,462.38,Germany_DE
2026-05-15,Bosch Series 6 Espresso Machine,541.62,Germany_DE
2026-05-16,Bosch Series 6 Espresso Machine,610.51,Germany_DE
2026-05-17,Bosch Series 6 Espresso Machine,320.06,Germany_DE
2026-05-18,Bosch Series 6 Espresso Machine,480.57,Germany_DE
2026-05-19,Bosch Series 6 Espresso Machine,476.6,Germany_DE
2026-05-20,Bosch Series 6 Espresso Machine,512.68,Germany_DE
2026-05-21,Bosch Series 6 Espresso Machine,488.15,Germany_DE
2026-05-22,Bosch Series 6 Espresso Machine,500.67,Germany_DE
2026-05-23,Bosch Series 6 Espresso Machine,584.21,Germany_DE
2026-05-24,Bosch Series 6 Espresso Machine,322.01,Germany_DE
2026-05-25,Bosch Series 6 Espresso Machine,481.16,Germany_DE
2026-05-26,Bosch Series 6 Espresso Machine,465.66,Germany_DE
2026-05-27,Bosch Series 6 Espresso Machine,443.91,Germany_DE
2026-05-28,Bosch Series 6 Espresso Machine,488.37,Germany_DE
2026-05-29,Bosch Series 6 Espresso Machine,441.2,Germany_DE
2026-05-30,Bosch Series 6 Espresso Machine,565.76,Germany_DE
2026-05-31,Bosch Series 6 Espresso Machine,309.45,Germany_DE
2026-06-01,Bosch Series 6 Espresso Machine,481.4,Germany_DE
2026-06-02,Bosch Series 6 Espresso Machine,498.91,Germany_DE
2026-06-03,Bosch Series 6 Espresso Machine,490.78,Germany_DE
2026-06-04,Bosch Series 6 Espresso Machine,479.19,Germany_DE
2026-06-05,Bosch Series 6 Espresso Machine,452.18,Germany_DE
2026-06-06,Bosch Series 6 Espresso Machine,560.95,Germany_DE
2026-06-07,Bosch Series 6 Espresso Machine,305.06,Germany_DE
2026-06-08,Bosch Series 6 Espresso Machine,452.45,Germany_DE
2026-06-09,Bosch Series 6 Espresso Machine,452.81,Germany_DE
2026-06-10,Bosch Series 6 Espresso Machine,451.28,Germany_DE
2026-06-11,Bosch Series 6 Espresso Machine,449.38,Germany_DE
2026-06-12,Bosch Series 6 Espresso Machine,476.87,Germany_DE
2026-06-13,Bosch Series 6 Espresso Machine,536.51,Germany_DE
2026-06-14,Bosch Series 6 Espresso Machine,289.98,Germany_DE
2026-06-15,Bosch Series 6 Espresso Machine,423.06,Germany_DE
2026-06-16,Bosch Series 6 Espresso Machine,481.99,Germany_DE
2026-06-17,Bosch Series 6 Espresso Machine,436.69,Germany_DE
2026-06-18,Bosch Series 6 Espresso Machine,464.78,Germany_DE
2026-06-19,Bosch Series 6 Espresso Machine,460.0,Germany_DE
2026-06-20,Bosch Series 6 Espresso Machine,576.6,Germany_DE
2026-06-21,Bosch Series 6 Espresso Machine,292.95,Germany_DE
2026-06-22,Bosch Series 6 Espresso Machine,428.32,Germany_DE
2026-06-23,Bosch Series 6 Espresso Machine,415.07,Germany_DE
2026-06-24,Bosch Series 6 Espresso Machine,389.4,Germany_DE
2026-06-25,Bosch Series 6 Espresso Machine,447.23,Germany_DE
2026-06-26,Bosch Series 6 Espresso Machine,458.42,Germany_DE
2026-06-27,Bosch Series 6 Espresso Machine,552.05,Germany_DE
2026-06-28,Bosch Series 6 Espresso Machine,258.92,Germany_DE
2026-06-29,Bosch Series 6 Espresso Machine,460.4,Germany_DE
2026-06-30,Bosch Series 6 Espresso Machine,424.56,Germany_DE
2026-07-01,Bosch Series 6 Espresso Machine,419.28,Germany_DE
2026-07-02,Bosch Series 6 Espresso Machine,421.91,Germany_DE
2026-07-03,Bosch Series 6 Espresso Machine,436.79,Germany_DE
2026-07-04,Bosch Series 6 Espresso Machine,505.22,Germany_DE
2026-07-05,Bosch Series 6 Espresso Machine,281.08,Germany_DE
2026-07-06,Bosch Series 6 Espresso Machine,440.51,Germany_DE
2026-07-07,Bosch Series 6 Espresso Machine,452.97,Germany_DE
2026-07-08,Bosch Series 6 Espresso Machine,433.25,Germany_DE
2026-07-09,Bosch Series 6 Espresso Machine,401.85,Germany_DE
2026-07-10,Bosch Series 6 Espresso Machine,430.53,Germany_DE
2026-07-11,Bosch Series 6 Espresso Machine,506.07,Germany_DE
2026-07-12,Bosch Series 6 Espresso Machine,251.83,Germany_DE
2026-07-13,Bosch Series 6 Espresso Machine,397.06,Germany_DE
2026-07-14,Bosch Series 6 Espresso Machine,385.02,Germany_DE
2026-07-15,Bosch Series 6 Espresso Machine,410.83,Germany_DE
2026-07-16,Bosch Series 6 Espresso Machine,443.7,Germany_DE
2026-07-17,Bosch Series 6 Espresso Machine,465.19,Germany_DE
2026-07-18,Bosch Series 6 Espresso Machine,508.34,Germany_DE
2026-07-19,Bosch Series 6 Espresso Machine,288.49,Germany_DE
2026-07-20,Bosch Series 6 Espresso Machine,409.04,Germany_DE
2026-07-21,Bosch Series 6 Espresso Machine,382.89,Germany_DE
2026-07-22,Bosch Series 6 Espresso Machine,428.91,Germany_DE
2026-07-23,Bosch Series 6 Espresso Machine,418.57,Germany_DE
2026-07-24,Bosch Series 6 Espresso Machine,449.24,Germany_DE
2026-07-25,Bosch Series 6 Espresso Machine,481.99,Germany_DE
2026-07-26,Bosch Series 6 Espresso Machine,315.62,Germany_DE
2026-07-27,Bosch Series 6 Espresso Machine,441.76,Germany_DE
2026-07-28,Bosch Series 6 Espresso Machine,408.6,Germany_DE
2026-07-29,Bosch Series 6 Espresso Machine,402.03,Germany_DE
2026-07-30,Bosch Series 6 Espresso Machine,392.74,Germany_DE
2026-07-31,Bosch Series 6 Espresso Machine,408.32,Germany_DE
2026-08-01,Bosch Series 6 Espresso Machine,502.33,Germany_DE
2026-08-02,Bosch Series 6 Espresso Machine,263.37,Germany_DE
2026-08-03,Bosch Series 6 Espresso Machine,397.51,Germany_DE
2026-08-04,Bosch Series 6 Espresso Machine,430.81,Germany_DE
2026-08-05,Bosch Series 6 Espresso Machine,404.14,Germany_DE
2026-08-06,Bosch Series 6 Espresso Machine,395.65,Germany_DE
2026-08-07,Bosch Series 6 Espresso Machine,420.43,Germany_DE
2026-08-08,Bosch Series 6 Espresso Machine,467.46,Germany_DE
2026-08-09,Bosch Series 6 Espresso Machine,253.91,Germany_DE
2026-08-10,Bosch Series 6 Espresso Machine,398.0,Germany_DE
2026-08-11,Bosch Series 6 Espresso Machine,368.49,Germany_DE
2026-08-12,Bosch Series 6 Espresso Machine,361.76,Germany_DE
2026-08-13,Bosch Series 6 Espresso Machine,415.38,Germany_DE
2026-08-14,Bosch Series 6 Espresso Machine,413.69,Germany_DE
2026-08-15,Bosch Series 6 Espresso Machine,497.96,Germany_DE
2026-08-16,Bosch Series 6 Espresso Machine,276.14,Germany_DE
2026-08-17,Bosch Series 6 Espresso Machine,401.13,Germany_DE
2026-08-18,Bosch Series 6 Espresso Machine,416.64,Germany_DE
2026-08-19,Bosch Series 6 Espresso Machine,399.39,Germany_DE
2026-08-20,Bosch Series 6 Espresso Machine,384.83,Germany_DE
2026-08-21,Bosch Series 6 Espresso Machine,368.57,Germany_DE
2026-08-22,Bosch Series 6 Espresso Machine,477.85,Germany_DE
2026-08-23,Bosch Series 6 Espresso Machine,232.19,Germany_DE
2026-08-24,Bosch Series 6 Espresso Machine,415.23,Germany_DE
2026-08-25,Bosch Series 6 Espresso Machine,402.82,Germany_DE
2026-08-26,Bosch Series 6 Espresso Machine,393.5,Germany_DE
2026-08-27,Bosch Series 6 Espresso Machine,403.79,Germany_DE
2026-08-28,Bosch Series 6 Espresso Machine,396.44,Germany_DE
2026-08-29,Bosch Series 6 Espresso Machine,491.47,Germany_DE
2026-08-30,Bosch Series 6 Espresso Machine,203.8,Germany_DE
2026-08-31,Bosch Series 6 Espresso Machine,407.33,Germany_DE
2024-09-01,Siemens iQ500 Washing Machine,137.01,Germany_DE
2024-09-02,Siemens iQ500 Washing Machine,462.61,Germany_DE
2024-09-03,Siemens iQ500 Washing Machine,455.0,Germany_DE
2024-09-04,Siemens iQ500 Washing Machine,484.81,Germany_DE
2024-09-05,Siemens iQ500 Washing Machine,451.95,Germany_DE
2024-09-06,Siemens iQ500 Washing Machine,489.56,Germany_DE
2024-09-07,Siemens iQ500 Washing Machine,671.24,Germany_DE
2024-09-08,Siemens iQ500 Washing Machine,153.1,Germany_DE
2024-09-09,Siemens iQ500 Washing Machine,468.07,Germany_DE
2024-09-10,Siemens iQ500 Washing Machine,445.34,Germany_DE
2024-09-11,Siemens iQ500 Washing Machine,464.6,Germany_DE
2024-09-12,Siemens iQ500 Washing Machine,471.84,Germany_DE
2024-09-13,Siemens iQ500 Washing Machine,464.06,Germany_DE
2024-09-14,Siemens iQ500 Washing Machine,652.7,Germany_DE
2024-09-15,Siemens iQ500 Washing Machine,178.81,Germany_DE
2024-09-16,Siemens iQ500 Washing Machine,467.79,Germany_DE
2024-09-17,Siemens iQ500 Washing Machine,450.43,Germany_DE
2024-09-18,Siemens iQ500 Washing Machine,499.03,Germany_DE
2024-09-19,Siemens iQ500 Washing Machine,479.28,Germany_DE
2024-09-20,Siemens iQ500 Washing Machine,443.28,Germany_DE
2024-09-21,Siemens iQ500 Washing Machine,660.76,Germany_DE
2024-09-22,Siemens iQ500 Washing Machine,142.59,Germany_DE
2024-09-23,Siemens iQ500 Washing Machine,474.4,Germany_DE
2024-09-24,Siemens iQ500 Washing Machine,481.35,Germany_DE
2024-09-25,Siemens iQ500 Washing Machine,488.36,Germany_DE
2024-09-26,Siemens iQ500 Washing Machine,480.64,Germany_DE
2024-09-27,Siemens iQ500 Washing Machine,497.29,Germany_DE
2024-09-28,Siemens iQ500 Washing Machine,687.42,Germany_DE
2024-09-29,Siemens iQ500 Washing Machine,135.25,Germany_DE
2024-09-30,Siemens iQ500 Washing Machine,471.96,Germany_DE
2024-10-01,Siemens iQ500 Washing Machine,471.25,Germany_DE
2024-10-02,Siemens iQ500 Washing Machine,421.7,Germany_DE
2024-10-03,Siemens iQ500 Washing Machine,462.69,Germany_DE
2024-10-04,Siemens iQ500 Washing Machine,480.87,Germany_DE
2024-10-05,Siemens iQ500 Washing Machine,680.8,Germany_DE
2024-10-06,Siemens iQ500 Washing Machine,142.09,Germany_DE
2024-10-07,Siemens iQ500 Washing Machine,494.99,Germany_DE
2024-10-08,Siemens iQ500 Washing Machine,459.2,Germany_DE
2024-10-09,Siemens iQ500 Washing Machine,492.55,Germany_DE
2024-10-10,Siemens iQ500 Washing Machine,452.48,Germany_DE
2024-10-11,Siemens iQ500 Washing Machine,535.19,Germany_DE
2024-10-12,Siemens iQ500 Washing Machine,690.53,Germany_DE
2024-10-13,Siemens iQ500 Washing Machine,154.27,Germany_DE
2024-10-14,Siemens iQ500 Washing Machine,505.5,Germany_DE
2024-10-15,Siemens iQ500 Washing Machine,475.2,Germany_DE
2024-10-16,Siemens iQ500 Washing Machine,513.63,Germany_DE
2024-10-17,Siemens iQ500 Washing Machine,492.94,Germany_DE
2024-10-18,Siemens iQ500 Washing Machine,484.14,Germany_DE
2024-10-19,Siemens iQ500 Washing Machine,697.03,Germany_DE
2024-10-20,Siemens iQ500 Washing Machine,191.73,Germany_DE
2024-10-21,Siemens iQ500 Washing Machine,494.26,Germany_DE
2024-10-22,Siemens iQ500 Washing Machine,499.39,Germany_DE
2024-10-23,Siemens iQ500 Washing Machine,502.67,Germany_DE
2024-10-24,Siemens iQ500 Washing Machine,495.65,Germany_DE
2024-10-25,Siemens iQ500 Washing Machine,504.54,Germany_DE
2024-10-26,Siemens iQ500 Washing Machine,706.95,Germany_DE
2024-10-27,Siemens iQ500 Washing Machine,174.52,Germany_DE
2024-10-28,Siemens iQ500 Washing Machine,475.36,Germany_DE
2024-10-29,Siemens iQ500 Washing Machine,504.94,Germany_DE
2024-10-30,Siemens iQ500 Washing Machine,465.85,Germany_DE
2024-10-31,Siemens iQ500 Washing Machine,507.2,Germany_DE
2024-11-01,Siemens iQ500 Washing Machine,497.22,Germany_DE
2024-11-02,Siemens iQ500 Washing Machine,725.64,Germany_DE
2024-11-03,Siemens iQ500 Washing Machine,163.52,Germany_DE
2024-11-04,Siemens iQ500 Washing Machine,464.47,Germany_DE
2024-11-05,Siemens iQ500 Washing Machine,501.22,Germany_DE
2024-11-06,Siemens iQ500 Washing Machine,488.72,Germany_DE
2024-11-07,Siemens iQ500 Washing Machine,475.45,Germany_DE
2024-11-08,Siemens iQ500 Washing Machine,527.86,Germany_DE
2024-11-09,Siemens iQ500 Washing Machine,759.98,Germany_DE
